"","Location2","Temperature","Incubator","Well","Hatching","last_check_hatch","L3_ocurrence","last_check_L3","Hatching_L3_BINO","Dead_before_L3","last_check_Mortality","abnormal_cells","Final_day","censored"
"2171","Sheep_River_ShM","20",1,"d5",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"2172","Sheep_River_ShM","20",1,"d7",25,23,33,31,"NO",NA,NA,"NO",160,"NO"
"2173","Sheep_River_ShM","20",1,"d9",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2174","Sheep_River_ShM","20",1,"e10",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2175","Sheep_River_ShM","20",1,"e4",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2176","Sheep_River_ShM","20",1,"e6",5,4,12,11,"NO",NA,NA,"NO",160,"NO"
"2177","Sheep_River_ShM","20",1,"e8",7,6,17,15,"NO",NA,NA,"NO",160,"NO"
"2178","Sheep_River_ShM","20",1,"f3",4,3,12,11,"NO",NA,NA,"NO",160,"NO"
"2179","Sheep_River_ShM","20",1,"f5",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2180","Sheep_River_ShM","20",1,"f7",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2181","Sheep_River_ShM","20",1,"f9",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2182","Sheep_River_ShM","20",2,"b3",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2183","Sheep_River_ShM","20",2,"b5",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"2184","Sheep_River_ShM","20",2,"b7",NA,NA,13,12,"YES",NA,NA,"NO",160,"NO"
"2185","Sheep_River_ShM","20",2,"b9",4,3,12,11,"NO",NA,NA,"NO",160,"NO"
"2186","Sheep_River_ShM","20",2,"c10",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2187","Sheep_River_ShM","20",2,"c4",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2188","Sheep_River_ShM","20",2,"c6",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"2189","Sheep_River_ShM","20",2,"c8",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2190","Sheep_River_ShM","20",2,"d3",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2191","Sheep_River_ShM","20",2,"d5",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2192","Sheep_River_ShM","20",2,"d7",7,6,11,10,"NO",NA,NA,"NO",160,"NO"
"2193","Sheep_River_ShM","20",2,"d9",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2194","Sheep_River_ShM","20",2,"e10",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"2195","Sheep_River_ShM","20",2,"e4",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2196","Sheep_River_ShM","20",2,"e6",NA,NA,NA,NA,NA,3,2,NA,160,"NO"
"2197","Sheep_River_ShM","20",2,"e8",5,4,17,15,"NO",NA,NA,"NO",160,"NO"
"2198","Sheep_River_ShM","20",2,"f3",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"2199","Sheep_River_ShM","20",2,"f5",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"2200","Sheep_River_ShM","20",2,"f7",4,3,12,11,"NO",NA,NA,"NO",160,"NO"
"2201","Sheep_River_ShM","20",2,"f9",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2202","Sheep_River_ShM","25",1,"b3",4,3,9,8,"NO",NA,NA,"NO",160,"NO"
"2203","Sheep_River_ShM","25",1,"b5",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2204","Sheep_River_ShM","25",1,"b7",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"2205","Sheep_River_ShM","25",1,"b9",6,5,12,11,"NO",NA,NA,"NO",160,"NO"
"2206","Sheep_River_ShM","25",1,"c10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2207","Sheep_River_ShM","25",1,"c4",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2208","Sheep_River_ShM","25",1,"c6",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2209","Sheep_River_ShM","25",1,"c8",11,10,15,13,"NO",NA,NA,"NO",160,"NO"
"2210","Sheep_River_ShM","25",1,"d3",6,5,12,11,"NO",NA,NA,"NO",160,"NO"
"2211","Sheep_River_ShM","25",1,"d5",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2212","Sheep_River_ShM","25",1,"d7",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2213","Sheep_River_ShM","25",1,"d9",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2214","Sheep_River_ShM","25",1,"e10",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2215","Sheep_River_ShM","25",1,"e4",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"2216","Sheep_River_ShM","25",1,"e6",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"2217","Sheep_River_ShM","25",1,"e8",NA,NA,13,12,"YES",NA,NA,"NO",160,"NO"
"2218","Sheep_River_ShM","25",1,"f3",5,4,NA,NA,NA,8,7,NA,160,"NO"
"2219","Sheep_River_ShM","25",1,"f5",5,4,9,8,"NO",NA,NA,"NO",160,"NO"
"2220","Sheep_River_ShM","25",1,"f7",4,3,9,8,"NO",NA,NA,"NO",160,"NO"
"2221","Sheep_River_ShM","25",1,"f9",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"2222","Sheep_River_ShM","25",2,"b3",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"2223","Sheep_River_ShM","25",2,"b5",3,2,12,11,"NO",NA,NA,"NO",160,"NO"
"2224","Sheep_River_ShM","25",2,"b7",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2225","Sheep_River_ShM","25",2,"b9",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2226","Sheep_River_ShM","25",2,"c10",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"2227","Sheep_River_ShM","25",2,"c4",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"2228","Sheep_River_ShM","25",2,"c6",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2229","Sheep_River_ShM","25",2,"c8",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2230","Sheep_River_ShM","25",2,"d3",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"2231","Sheep_River_ShM","25",2,"d5",NA,NA,19,17,"YES",NA,NA,"NO",160,"NO"
"2232","Sheep_River_ShM","25",2,"d7",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2233","Sheep_River_ShM","25",2,"d9",6,5,9,8,"NO",NA,NA,"NO",160,"NO"
"2234","Sheep_River_ShM","25",2,"e10",7,6,11,10,"NO",NA,NA,"NO",160,"NO"
"2235","Sheep_River_ShM","25",2,"e4",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"2236","Sheep_River_ShM","25",2,"e6",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"2237","Sheep_River_ShM","25",2,"e8",5,4,12,11,"NO",NA,NA,"NO",160,"NO"
"2238","Sheep_River_ShM","25",2,"f3",3,2,11,10,"NO",NA,NA,"NO",160,"NO"
"2239","Sheep_River_ShM","25",2,"f5",5,4,9,8,"NO",NA,NA,"NO",160,"NO"
"2240","Sheep_River_ShM","25",2,"f7",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"2241","Sheep_River_ShM","25",2,"f9",3,2,11,10,"NO",NA,NA,"NO",160,"NO"
"2242","Sheep_River_ShM","30",1,"b3",6,5,10,9,"NO",NA,NA,"NO",160,"NO"
"2243","Sheep_River_ShM","30",1,"b5",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"2244","Sheep_River_ShM","30",1,"b7",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"2245","Sheep_River_ShM","30",1,"b9",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"2246","Sheep_River_ShM","30",1,"c10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2247","Sheep_River_ShM","30",1,"c4",3,2,11,10,"NO",NA,NA,"YES",160,"NO"
"2248","Sheep_River_ShM","30",1,"c6",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"2249","Sheep_River_ShM","30",1,"c8",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2250","Sheep_River_ShM","30",1,"d3",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2251","Sheep_River_ShM","30",1,"d5",NA,NA,7,6,"YES",NA,NA,"NO",160,"NO"
"2252","Sheep_River_ShM","30",1,"d7",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2253","Sheep_River_ShM","30",1,"d9",3,2,10,9,"NO",NA,NA,"YES",160,"NO"
"2254","Sheep_River_ShM","30",1,"e10",7,6,15,13,"NO",NA,NA,"NO",160,"NO"
"2255","Sheep_River_ShM","30",1,"e4",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"2256","Sheep_River_ShM","30",1,"e6",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"2257","Sheep_River_ShM","30",1,"e8",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2258","Sheep_River_ShM","30",1,"f3",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2259","Sheep_River_ShM","30",1,"f5",4,3,10,9,"NO",NA,NA,"YES",160,"NO"
"2260","Sheep_River_ShM","30",1,"f7",4,3,7,6,"NO",NA,NA,"YES",160,"NO"
"2261","Sheep_River_ShM","30",1,"f9",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2262","Sheep_River_ShM","30",2,"b3",2,1,7,6,"NO",NA,NA,"YES",160,"NO"
"2263","Sheep_River_ShM","30",2,"b5",NA,NA,6,5,"YES",NA,NA,"NO",160,"NO"
"2264","Sheep_River_ShM","30",2,"b7",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2265","Sheep_River_ShM","30",2,"b9",NA,NA,11,10,"YES",NA,NA,"NO",160,"NO"
"2266","Sheep_River_ShM","30",2,"c10",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2267","Sheep_River_ShM","30",2,"c4",NA,NA,31,29,"YES",NA,NA,"NO",160,"NO"
"2268","Sheep_River_ShM","30",2,"c6",7,6,15,13,"NO",NA,NA,"NO",160,"NO"
"2269","Sheep_River_ShM","30",2,"c8",NA,NA,21,19,"YES",NA,NA,"NO",160,"NO"
"2270","Sheep_River_ShM","30",2,"d3",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2271","Sheep_River_ShM","30",2,"d5",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"2272","Sheep_River_ShM","30",2,"d7",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2273","Sheep_River_ShM","30",2,"d9",4,3,8,7,"NO",NA,NA,"YES",160,"NO"
"2274","Sheep_River_ShM","30",2,"e10",2,1,8,7,"NO",NA,NA,"NO",160,"NO"
"2275","Sheep_River_ShM","30",2,"e4",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"2276","Sheep_River_ShM","30",2,"e6",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2277","Sheep_River_ShM","30",2,"e8",5,4,8,7,"NO",NA,NA,"NO",160,"NO"
"2278","Sheep_River_ShM","30",2,"f3",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2279","Sheep_River_ShM","30",2,"f5",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2280","Sheep_River_ShM","30",2,"f7",NA,NA,19,17,"YES",NA,NA,"NO",160,"NO"
"2281","Sheep_River_ShM","30",2,"f9",3,2,11,10,"NO",NA,NA,"NO",160,"NO"
"2282","Sheep_River_ShM","35",1,"b3",4,3,8,7,"NO",NA,NA,"YES",160,"NO"
"2283","Sheep_River_ShM","35",1,"b5",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2284","Sheep_River_ShM","35",1,"b7",5,4,8,7,"NO",NA,NA,"NO",160,"NO"
"2285","Sheep_River_ShM","35",1,"b9",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2286","Sheep_River_ShM","35",1,"c10",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"2287","Sheep_River_ShM","35",1,"c4",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"2288","Sheep_River_ShM","35",1,"c6",3,2,NA,NA,NA,10,9,NA,160,"NO"
"2289","Sheep_River_ShM","35",1,"c8",5,4,NA,NA,NA,12,11,NA,160,"NO"
"2290","Sheep_River_ShM","35",1,"d3",10,9,NA,NA,NA,11,10,NA,160,"NO"
"2291","Sheep_River_ShM","35",1,"d5",2,1,10,9,"NO",NA,NA,"NO",160,"NO"
"2292","Sheep_River_ShM","35",1,"d7",3,2,NA,NA,NA,21,19,NA,160,"NO"
"2293","Sheep_River_ShM","35",1,"d9",4,3,NA,NA,NA,10,9,NA,160,"NO"
"2294","Sheep_River_ShM","35",1,"e10",5,4,8,7,"NO",NA,NA,"YES",160,"NO"
"2295","Sheep_River_ShM","35",1,"e4",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2296","Sheep_River_ShM","35",1,"e6",4,3,NA,NA,NA,8,7,NA,160,"NO"
"2297","Sheep_River_ShM","35",1,"e8",3,2,6,5,"NO",NA,NA,"YES",160,"NO"
"2298","Sheep_River_ShM","35",1,"f3",4,3,7,6,"NO",NA,NA,"NO",160,"NO"
"2299","Sheep_River_ShM","35",1,"f5",3,2,NA,NA,NA,8,7,NA,160,"NO"
"2300","Sheep_River_ShM","35",1,"f7",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"2301","Sheep_River_ShM","35",1,"f9",7,6,10,9,"NO",NA,NA,"NO",160,"NO"
"2302","Sheep_River_ShM","35",2,"b3",5,4,8,7,"NO",NA,NA,"NO",160,"NO"
"2303","Sheep_River_ShM","35",2,"b5",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"2304","Sheep_River_ShM","35",2,"b7",6,5,NA,NA,NA,10,9,NA,160,"NO"
"2305","Sheep_River_ShM","35",2,"b9",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"2306","Sheep_River_ShM","35",2,"c10",NA,NA,13,12,"YES",NA,NA,"NO",160,"NO"
"2307","Sheep_River_ShM","35",2,"c4",NA,NA,NA,NA,NA,11,10,NA,160,"NO"
"2308","Sheep_River_ShM","35",2,"c6",NA,NA,NA,NA,NA,17,15,NA,160,"NO"
"2309","Sheep_River_ShM","35",2,"c8",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"2310","Sheep_River_ShM","35",2,"d3",2,1,NA,NA,NA,8,7,NA,160,"NO"
"2311","Sheep_River_ShM","35",2,"d5",2,1,8,7,"NO",NA,NA,"NO",160,"NO"
"2312","Sheep_River_ShM","35",2,"d7",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"2313","Sheep_River_ShM","35",2,"d9",6,5,NA,NA,NA,10,9,NA,160,"NO"
"2314","Sheep_River_ShM","35",2,"e10",3,2,7,6,"NO",NA,NA,"YES",160,"NO"
"2315","Sheep_River_ShM","35",2,"e4",8,7,NA,NA,NA,11,10,NA,160,"NO"
"2316","Sheep_River_ShM","35",2,"e6",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2317","Sheep_River_ShM","35",2,"e8",NA,NA,10,9,"YES",NA,NA,"YES",160,"NO"
"2318","Sheep_River_ShM","35",2,"f3",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"2319","Sheep_River_ShM","35",2,"f5",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"2320","Sheep_River_ShM","35",2,"f7",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"2321","Sheep_River_ShM","35",2,"f9",3,2,11,10,"NO",NA,NA,"NO",160,"NO"
"2322","Sheep_River_ShM","38",1,"b3",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"2323","Sheep_River_ShM","38",1,"b5",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2324","Sheep_River_ShM","38",1,"b7",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2325","Sheep_River_ShM","38",1,"b9",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2326","Sheep_River_ShM","38",1,"c10",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"2327","Sheep_River_ShM","38",1,"c4",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2328","Sheep_River_ShM","38",1,"c6",NA,NA,NA,NA,NA,3,2,NA,160,"NO"
"2329","Sheep_River_ShM","38",1,"c8",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2330","Sheep_River_ShM","38",1,"d3",NA,NA,NA,NA,NA,9,8,NA,160,"NO"
"2331","Sheep_River_ShM","38",1,"d5",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2332","Sheep_River_ShM","38",1,"d7",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2333","Sheep_River_ShM","38",1,"d9",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2334","Sheep_River_ShM","38",1,"e10",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2335","Sheep_River_ShM","38",1,"e4",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2336","Sheep_River_ShM","38",1,"e6",NA,NA,NA,NA,NA,3,2,NA,160,"NO"
"2337","Sheep_River_ShM","38",1,"e8",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2338","Sheep_River_ShM","38",1,"f3",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2339","Sheep_River_ShM","38",1,"f5",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"2340","Sheep_River_ShM","38",1,"f7",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"2341","Sheep_River_ShM","38",1,"f9",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2342","Sheep_River_ShM","38",2,"b3",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2343","Sheep_River_ShM","38",2,"b5",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2344","Sheep_River_ShM","38",2,"b7",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2345","Sheep_River_ShM","38",2,"b9",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2346","Sheep_River_ShM","38",2,"c10",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2347","Sheep_River_ShM","38",2,"c4",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2348","Sheep_River_ShM","38",2,"c6",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2349","Sheep_River_ShM","38",2,"c8",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2350","Sheep_River_ShM","38",2,"d3",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2351","Sheep_River_ShM","38",2,"d5",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2352","Sheep_River_ShM","38",2,"d7",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2353","Sheep_River_ShM","38",2,"d9",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2354","Sheep_River_ShM","38",2,"e10",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2355","Sheep_River_ShM","38",2,"e4",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2356","Sheep_River_ShM","38",2,"e6",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2357","Sheep_River_ShM","38",2,"e8",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"2358","Sheep_River_ShM","38",2,"f3",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2359","Sheep_River_ShM","38",2,"f5",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"2360","Sheep_River_ShM","38",2,"f7",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"2361","Sheep_River_ShM","38",2,"f9",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"2362","Sheep_River_ShM","5",1,"b3",118,111,NA,NA,NA,NA,NA,NA,160,"YES"
"2363","Sheep_River_ShM","5",1,"b5",118,111,NA,NA,NA,NA,NA,NA,160,"YES"
"2364","Sheep_River_ShM","5",1,"b7",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2365","Sheep_River_ShM","5",1,"b9",NA,NA,NA,NA,NA,27,25,NA,160,"NO"
"2366","Sheep_River_ShM","5",1,"c10",76,69,NA,NA,NA,NA,NA,NA,160,"YES"
"2367","Sheep_River_ShM","5",1,"c4",60,56,NA,NA,NA,125,118,NA,160,"NO"
"2368","Sheep_River_ShM","5",1,"c6",60,56,NA,NA,NA,NA,NA,NA,160,"YES"
"2369","Sheep_River_ShM","5",1,"c8",43,41,NA,NA,NA,NA,NA,NA,160,"YES"
"2370","Sheep_River_ShM","5",1,"d3",83,76,160,153,"NO",NA,NA,"NO",160,"NO"
"2371","Sheep_River_ShM","5",1,"d5",49,47,153,146,"NO",NA,NA,"NO",160,"NO"
"2372","Sheep_River_ShM","5",1,"d7",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2373","Sheep_River_ShM","5",1,"d9",125,118,NA,NA,NA,NA,NA,NA,160,"YES"
"2374","Sheep_River_ShM","5",1,"e10",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2375","Sheep_River_ShM","5",1,"e4",83,76,NA,NA,NA,NA,NA,NA,160,"YES"
"2376","Sheep_River_ShM","5",1,"e6",64,60,NA,NA,NA,NA,NA,NA,160,"YES"
"2377","Sheep_River_ShM","5",1,"e8",64,60,NA,NA,NA,NA,NA,NA,160,"YES"
"2378","Sheep_River_ShM","5",1,"f3",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2379","Sheep_River_ShM","5",1,"f5",53,51,NA,NA,NA,NA,NA,NA,160,"YES"
"2380","Sheep_River_ShM","5",1,"f7",NA,NA,NA,NA,NA,31,29,NA,160,"NO"
"2381","Sheep_River_ShM","5",1,"f9",97,90,NA,NA,NA,NA,NA,NA,160,"YES"
"2382","Sheep_River_ShM","5",2,"b3",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2383","Sheep_River_ShM","5",2,"b5",53,51,NA,NA,NA,NA,NA,NA,160,"YES"
"2384","Sheep_River_ShM","5",2,"b7",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2385","Sheep_River_ShM","5",2,"b9",118,111,NA,NA,NA,NA,NA,NA,160,"YES"
"2386","Sheep_River_ShM","5",2,"c10",69,64,NA,NA,NA,NA,NA,NA,160,"YES"
"2387","Sheep_River_ShM","5",2,"c4",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"2388","Sheep_River_ShM","5",2,"c6",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"2389","Sheep_River_ShM","5",2,"c8",132,125,NA,NA,NA,NA,NA,NA,160,"YES"
"2390","Sheep_River_ShM","5",2,"d3",76,69,NA,NA,NA,153,146,NA,160,"NO"
"2391","Sheep_River_ShM","5",2,"d5",118,111,NA,NA,NA,NA,NA,NA,160,"YES"
"2392","Sheep_River_ShM","5",2,"d7",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2393","Sheep_River_ShM","5",2,"d9",132,125,NA,NA,NA,NA,NA,NA,160,"YES"
"2394","Sheep_River_ShM","5",2,"e10",76,69,160,153,"NO",NA,NA,"NO",160,"NO"
"2395","Sheep_River_ShM","5",2,"e4",111,104,NA,NA,NA,NA,NA,NA,160,"YES"
"2396","Sheep_River_ShM","5",2,"e6",139,132,NA,NA,NA,NA,NA,NA,160,"YES"
"2397","Sheep_River_ShM","5",2,"e8",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"2398","Sheep_River_ShM","5",2,"f3",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"2399","Sheep_River_ShM","5",2,"f5",76,69,NA,NA,NA,NA,NA,NA,160,"YES"
"2400","Sheep_River_ShM","5",2,"f7",76,69,NA,NA,NA,NA,NA,NA,160,"YES"
"2401","Sheep_River_ShM","5",2,"f9",69,64,NA,NA,NA,NA,NA,NA,160,"YES"
